6341.660177	-5696.977844	6441.088273	-5686.298250
6340.975847	-5690.636526	6440.393213	-5679.857509
6340.285176	-5684.295895	6439.691714	-5673.417466
6339.588165	-5677.955958	6438.983775	-5666.978128
6338.884814	-5671.616721	6438.269396	-5660.539500
6338.175124	-5665.278190	6437.548580	-5654.101591
6337.459097	-5658.940372	6436.821326	-5647.664405
6336.736731	-5652.603274	6436.087635	-5641.227950
6336.008029	-5646.266901	6435.347508	-5634.792232
6335.272991	-5639.931260	6434.600946	-5628.357258
6334.531618	-5633.596357	6433.847949	-5621.923033
6333.783910	-5627.262199	6433.088518	-5615.489564
6333.029869	-5620.928792	6432.322654	-5609.056858
6332.269494	-5614.596141	6431.550358	-5602.624921
6331.502787	-5608.264255	6430.771630	-5596.193759
6330.729749	-5601.933138	6429.986472	-5589.763379
6329.950380	-5595.602797	6429.194883	-5583.333788
6329.164681	-5589.273239	6428.396865	-5576.904992
6328.372653	-5582.944470	6427.592419	-5570.476997
6327.574296	-5576.616496	6426.781546	-5564.049809
6326.769612	-5570.289324	6425.964245	-5557.623436
6325.958601	-5563.962959	6425.140519	-5551.197883
6325.141264	-5557.637408	6424.310367	-5544.773157
6324.317602	-5551.312678	6423.473791	-5538.349264
6323.487616	-5544.988775	6422.630792	-5531.926211
6322.651306	-5538.665705	6421.781370	-5525.504005
6321.808673	-5532.343475	6420.925526	-5519.082651
6320.959719	-5526.022090	6420.063262	-5512.662156
6320.104444	-5519.701558	6419.194577	-5506.242526
6319.242849	-5513.381883	6418.319473	-5499.823769
6318.374934	-5507.063074	6417.437951	-5493.405890
6317.500701	-5500.745136	6416.550011	-5486.988895
6316.620151	-5494.428075	6415.655655	-5480.572792
6315.733283	-5488.111897	6414.754883	-5474.157586
6314.840101	-5481.796610	6413.847696	-5467.743284
6313.940603	-5475.482219	6412.934096	-5461.329893
6313.034791	-5469.168731	6412.014083	-5454.917418
6312.122667	-5462.856152	6411.087657	-5448.505867
6311.204230	-5456.544488	6410.154821	-5442.095245
6310.279482	-5450.233745	6409.215574	-5435.685559
6309.348424	-5443.923931	6408.269918	-5429.276816
6308.411056	-5437.615051	6407.317854	-5422.869021
6307.467380	-5431.307111	6406.359382	-5416.462182
6306.517397	-5425.000118	6405.394505	-5410.056305
6305.561107	-5418.694078	6404.423221	-5403.651395
6304.598511	-5412.388998	6403.445534	-5397.247461
6303.629611	-5406.084883	6402.461443	-5390.844506
6302.654407	-5399.781741	6401.470949	-5384.442540
6301.672901	-5393.479577	6400.474054	-5378.041567
6300.685093	-5387.178397	6399.470758	-5371.641594
6299.690984	-5380.878209	6398.461063	-5365.242627
6298.690576	-5374.579017	6397.444970	-5358.844674
6297.683868	-5368.280830	6396.422479	-5352.447740
6296.670864	-5361.983652	6395.393592	-5346.051831
6295.651562	-5355.687490	6394.358309	-5339.656954
6294.625965	-5349.392351	6393.316632	-5333.263116
6293.594073	-5343.098240	6392.268562	-5326.870323
6292.555888	-5336.805165	6391.214099	-5320.478581
6291.511410	-5330.513130	6390.153245	-5314.087897
6290.460640	-5324.222144	6389.086001	-5307.698277
6289.403580	-5317.932211	6388.012368	-5301.309727
6288.340231	-5311.643339	6386.932347	-5294.922255
6287.270593	-5305.355533	6385.845939	-5288.535865
6286.194668	-5299.068800	6384.753145	-5282.150565
6285.112457	-5292.783146	6383.653967	-5275.766361
6284.023961	-5286.498577	6382.548404	-5269.383259
6282.929181	-5280.215100	6381.436459	-5263.001266
6281.828118	-5273.932721	6380.318133	-5256.620388
6280.720773	-5267.651446	6379.193427	-5250.240632
6279.607147	-5261.371281	6378.062341	-5243.862003
6278.487242	-5255.092233	6376.924877	-5237.484509
6277.361058	-5248.814309	6375.781036	-5231.108156
6276.228597	-5242.537513	6374.630820	-5224.732949
6275.089859	-5236.261854	6373.474228	-5218.358896
6273.944847	-5229.987336	6372.311264	-5211.986003
6272.793560	-5223.713966	6371.141927	-5205.614276
6271.636001	-5217.441751	6369.966219	-5199.243721
6270.472170	-5211.170696	6368.784141	-5192.874346
6269.302069	-5204.900808	6367.595694	-5186.506155
6268.125698	-5198.632094	6366.400879	-5180.139156
6266.943059	-5192.364559	6365.199699	-5173.773355
6265.754154	-5186.098210	6363.992153	-5167.408759
6264.558982	-5179.833053	6362.778242	-5161.045373
6263.357546	-5173.569094	6361.557970	-5154.683205
6262.149847	-5167.306340	6360.331335	-5148.322259
6260.935885	-5161.044797	6359.098341	-5141.962544
6259.715663	-5154.784470	6357.858987	-5135.604065
6258.489181	-5148.525367	6356.613275	-5129.246828
6257.256440	-5142.267494	6355.361207	-5122.890840
6256.017442	-5136.010857	6354.102783	-5116.536108
6254.772188	-5129.755461	6352.838006	-5110.182637
6253.520679	-5123.501314	6351.566875	-5103.830434
6252.262917	-5117.248422	6350.289393	-5097.479505
6250.998903	-5110.996790	6349.005560	-5091.129857
6249.728637	-5104.746426	6347.715379	-5084.781496
6248.452122	-5098.497335	6346.418850	-5078.434429
6247.169358	-5092.249524	6345.115974	-5072.088661
6245.880347	-5086.002999	6343.806754	-5065.744199
6244.585091	-5079.757765	6342.491189	-5059.401049
6243.283589	-5073.513831	6341.169282	-5053.059219
6241.975845	-5067.271200	6339.841034	-5046.718713
6240.661858	-5061.029881	6338.506446	-5040.379539
6239.341631	-5054.789879	6337.165519	-5034.041702
6238.015164	-5048.551200	6335.818256	-5027.705210
6236.682460	-5042.313850	6334.464656	-5021.370068
6235.343518	-5036.077837	6333.104722	-5015.036283
6233.998342	-5029.843165	6331.738455	-5008.703860
6232.646931	-5023.609842	6330.365857	-5002.372808
6231.289288	-5017.377874	6328.986927	-4996.043131
6229.925413	-5011.147266	6327.601669	-4989.714836
6228.555309	-5004.918025	6326.210084	-4983.387930
6227.178976	-4998.690157	6324.812172	-4977.062418
6225.796416	-4992.463669	6323.407935	-4970.738307
6224.407630	-4986.238567	6321.997375	-4964.415604
6223.012619	-4980.014856	6320.580493	-4958.094315
6221.611386	-4973.792543	6319.157290	-4951.774445
6220.203931	-4967.571635	6317.727768	-4945.456002
6218.790256	-4961.352138	6316.291928	-4939.138992
6217.370362	-4955.134057	6314.849772	-4932.823421
6215.944250	-4948.917399	6313.401302	-4926.509294
6214.511923	-4942.702170	6311.946517	-4920.196620
6213.073381	-4936.488377	6310.485421	-4913.885404
6211.628626	-4930.276026	6309.018015	-4907.575651
6210.177660	-4924.065122	6307.544299	-4901.267370
6208.720483	-4917.855672	6306.064276	-4894.960565
6207.257097	-4911.647683	6304.577947	-4888.655243
6205.787505	-4905.441160	6303.085313	-4882.351411
6204.311706	-4899.236110	6301.586376	-4876.049075
6202.829703	-4893.032539	6300.081138	-4869.748240
6201.341498	-4886.830453	6298.569599	-4863.448914
6199.847091	-4880.629858	6297.051762	-4857.151103
6198.346484	-4874.430761	6295.527628	-4850.854813
6196.839679	-4868.233167	6293.997198	-4844.560050
6195.326677	-4862.037083	6292.460474	-4838.266821
6193.807480	-4855.842516	6290.917458	-4831.975131
6192.282088	-4849.649470	6289.368151	-4825.684988
6190.750505	-4843.457954	6287.812555	-4819.396397
6189.212731	-4837.267972	6286.250670	-4813.109365
6187.668767	-4831.079530	6284.682500	-4806.823898
6186.118616	-4824.892636	6283.108045	-4800.540002
6184.562279	-4818.707295	6281.527307	-4794.257684
6182.999758	-4812.523514	6279.940287	-4787.976949
6181.431053	-4806.341298	6278.346987	-4781.697805
6179.856167	-4800.160654	6276.747409	-4775.420258
6178.275101	-4793.981587	6275.141554	-4769.144313
6176.687856	-4787.804105	6273.529424	-4762.869977
6175.094435	-4781.628214	6271.911020	-4756.597256
6173.494839	-4775.453919	6270.286345	-4750.326157
6171.889070	-4769.281226	6268.655399	-4744.056685
6170.277128	-4763.110142	6267.018185	-4737.788848
6168.659017	-4756.940674	6265.374704	-4731.522651
6167.034736	-4750.772827	6263.724957	-4725.258101
6165.404289	-4744.606606	6262.068946	-4718.995203
6163.767676	-4738.442020	6260.406674	-4712.733965
6162.124899	-4732.279073	6258.738141	-4706.474392
6160.475961	-4726.117772	6257.063349	-4700.216491
6158.820861	-4719.958123	6255.382300	-4693.960267
6157.159603	-4713.800133	6253.694996	-4687.705728
6155.492188	-4707.643806	6252.001438	-4681.452879
6153.818618	-4701.489150	6250.301629	-4675.201727
6152.138893	-4695.336171	6248.595568	-4668.952278
6150.453017	-4689.184875	6246.883260	-4662.704538
6148.760989	-4683.035267	6245.164704	-4656.458514
6147.062814	-4676.887355	6243.439903	-4650.214211
6145.358491	-4670.741143	6241.708859	-4643.971636
6143.648022	-4664.596640	6239.971573	-4637.730795
6141.931411	-4658.453849	6238.228047	-4631.491695
6140.208657	-4652.312779	6236.478283	-4625.254341
6138.479763	-4646.173434	6234.722282	-4619.018740
6136.744730	-4640.035821	6232.960047	-4612.784899
6135.003561	-4633.899947	6231.191579	-4606.552822
6133.256257	-4627.765816	6229.416879	-4600.322518
6131.502819	-4621.633436	6227.635951	-4594.093991
6129.743250	-4615.502813	6225.848794	-4587.867248
6127.977551	-4609.373952	6224.055412	-4581.642295
6126.205725	-4603.246860	6222.255805	-4575.419139
6124.427772	-4597.121542	6220.449976	-4569.197786
6122.643694	-4590.998006	6218.637927	-4562.978241
6120.853494	-4584.876257	6216.819660	-4556.760512
6119.057173	-4578.756301	6214.995175	-4550.544604
6117.254733	-4572.638145	6213.164475	-4544.330524
6115.446176	-4566.521794	6211.327563	-4538.118277
6113.631504	-4560.407254	6209.484439	-4531.907871
6111.810717	-4554.294533	6207.635105	-4525.699310
6109.983819	-4548.183635	6205.779564	-4519.492602
6108.150811	-4542.074567	6203.917817	-4513.287753
6106.311695	-4535.967335	6202.049866	-4507.084769
6104.466473	-4529.861946	6200.175713	-4500.883656
6102.615146	-4523.758405	6198.295360	-4494.684420
6100.757716	-4517.656718	6196.408808	-4488.487067
6098.894186	-4511.556891	6194.516061	-4482.291604
6097.024556	-4505.458931	6192.617118	-4476.098037
6095.148830	-4499.362844	6190.711983	-4469.906372
6093.267009	-4493.268636	6188.800658	-4463.716615
6091.379094	-4487.176312	6186.883143	-4457.528773
6089.485088	-4481.085879	6184.959442	-4451.342851
6087.584992	-4474.997344	6183.029556	-4445.158856
6085.678809	-4468.910712	6181.093486	-4438.976794
6083.766541	-4462.825988	6179.151236	-4432.796671
6081.848188	-4456.743180	6177.202806	-4426.618493
6079.923754	-4450.662294	6175.248199	-4420.442267
6077.993239	-4444.583335	6173.287417	-4414.267999
6076.056647	-4438.506310	6171.320462	-4408.095694
6074.113978	-4432.431224	6169.347335	-4401.925360
6072.165236	-4426.358084	6167.368039	-4395.757002
6070.210421	-4420.286895	6165.382576	-4389.590626
6068.249536	-4414.217665	6163.390947	-4383.426239
6066.282583	-4408.150398	6161.393155	-4377.263846
6064.309564	-4402.085102	6159.389202	-4371.103455
6062.330480	-4396.021781	6157.379089	-4364.945070
6060.345334	-4389.960443	6155.362819	-4358.788698
6058.354128	-4383.901092	6153.340393	-4352.634346
6056.356863	-4377.843736	6151.311814	-4346.482020
6054.353542	-4371.788381	6149.277084	-4340.331725
6052.344166	-4365.735031	6147.236204	-4334.183468
6050.328739	-4359.683694	6145.189177	-4328.037254
6048.307260	-4353.634376	6143.136005	-4321.893091
6046.279734	-4347.587082	6141.076690	-4315.750984
6044.246161	-4341.541819	6139.011234	-4309.610940
6042.206544	-4335.498592	6136.939639	-4303.472964
6040.160885	-4329.457407	6134.861906	-4297.337063
6038.109186	-4323.418272	6132.778039	-4291.203242
6036.051448	-4317.381191	6130.688040	-4285.071509
6033.987675	-4311.346171	6128.591909	-4278.941868
6031.917867	-4305.313218	6126.489650	-4272.814327
6029.842028	-4299.282337	6124.381265	-4266.688891
6027.760159	-4293.253536	6122.266755	-4260.565566
6025.672262	-4287.226819	6120.146122	-4254.444359
6023.578339	-4281.202193	6118.019370	-4248.325276
6021.478393	-4275.179664	6115.886500	-4242.208323
6019.372425	-4269.159238	6113.747513	-4236.093505
6017.260438	-4263.140921	6111.602413	-4229.980830
6015.142434	-4257.124720	6109.451202	-4223.870302
6013.018414	-4251.110639	6107.293881	-4217.761929
6010.888382	-4245.098685	6105.130452	-4211.655717
6008.752338	-4239.088864	6102.960919	-4205.551671
6006.610286	-4233.081182	6100.785282	-4199.449797
6004.462227	-4227.075645	6098.603545	-4193.350102
6002.308164	-4221.072260	6096.415709	-4187.252592
6000.148099	-4215.071031	6094.221777	-4181.157273
5997.982033	-4209.071965	6092.021751	-4175.064150
5995.809969	-4203.075069	6089.815632	-4168.973231
5993.631910	-4197.080347	6087.603424	-4162.884521
5991.447857	-4191.087807	6085.385128	-4156.798026
5989.257812	-4185.097454	6083.160747	-4150.713753
5987.061778	-4179.109293	6080.930282	-4144.631707
5984.859757	-4173.123332	6078.693737	-4138.551894
5982.651752	-4167.139576	6076.451113	-4132.474321
5980.437763	-4161.158031	6074.202412	-4126.398994
5978.217794	-4155.178702	6071.947637	-4120.325919
5975.991847	-4149.201597	6069.686791	-4114.255101
5973.759924	-4143.226721	6067.419874	-4108.186547
5971.522028	-4137.254079	6065.146891	-4102.120263
5969.278159	-4131.283679	6062.867842	-4096.056255
5967.028322	-4125.315525	6060.582730	-4089.994529
5964.772517	-4119.349624	6058.291557	-4083.935092
5962.510748	-4113.385982	6055.994327	-4077.877948
5960.243016	-4107.424604	6053.691040	-4071.823105
5957.969324	-4101.465498	6051.381700	-4065.770568
5955.689674	-4095.508668	6049.066308	-4059.720344
5953.404068	-4089.554120	6046.744867	-4053.672438
5951.112509	-4083.601862	6044.417380	-4047.626856
5948.814998	-4077.651897	6042.083848	-4041.583605
5946.511539	-4071.704234	6039.744274	-4035.542690
5944.202133	-4065.758876	6037.398660	-4029.504118
5941.886784	-4059.815831	6035.047009	-4023.467895
5939.565492	-4053.875105	6032.689322	-4017.434026
5937.238261	-4047.936702	6030.325604	-4011.402518
5934.905092	-4042.000630	6027.955854	-4005.373377
5932.565989	-4036.066894	6025.580077	-3999.346609
5930.220953	-4030.135500	6023.198274	-3993.322219
5927.869986	-4024.206454	6020.810448	-3987.300214
5925.513092	-4018.279762	6018.416602	-3981.280600
5923.150273	-4012.355430	6016.016736	-3975.263383
5920.781530	-4006.433464	6013.610855	-3969.248569
5918.406866	-4000.513869	6011.198960	-3963.236163
5916.026285	-3994.596652	6008.781054	-3957.226173
5913.639787	-3988.681818	6006.357139	-3951.218603
5911.247375	-3982.769374	6003.927218	-3945.213461
5908.849052	-3976.859326	6001.491293	-3939.210751
5906.444820	-3970.951678	5999.049367	-3933.210480
5904.034682	-3965.046438	5996.601441	-3927.212654
5901.618640	-3959.143611	5994.147519	-3921.217279
5899.196696	-3953.243203	5991.687602	-3915.224361
5896.768853	-3947.345219	5989.221694	-3909.233906
5894.335114	-3941.449667	5986.749797	-3903.245920
5891.895479	-3935.556551	5984.271913	-3897.260408
5889.449953	-3929.665878	5981.788045	-3891.277378
5886.998538	-3923.777653	5979.298194	-3885.296834
5884.541236	-3917.891883	5976.802365	-3879.318783
5882.078049	-3912.008573	5974.300559	-3873.343231
5879.608980	-3906.127729	5971.792778	-3867.370184
5877.134031	-3900.249357	5969.279026	-3861.399648
5874.653205	-3894.373462	5966.759305	-3855.431628
5872.166505	-3888.500052	5964.233616	-3849.466131
5869.673932	-3882.629131	5961.701964	-3843.503163
5867.175490	-3876.760706	5959.164349	-3837.542729
5864.671180	-3870.894782	5956.620776	-3831.584836
5862.161006	-3865.031366	5954.071246	-3825.629490
5859.644970	-3859.170462	5951.515762	-3819.676696
5857.123074	-3853.312078	5948.954326	-3813.726460
5854.595321	-3847.456218	5946.386942	-3807.778789
5852.061713	-3841.602889	5943.813611	-3801.833688
5849.522253	-3835.752097	5941.234336	-3795.891164
5846.976944	-3829.903847	5938.649120	-3789.951222
5844.425788	-3824.058145	5936.057965	-3784.013868
5841.868787	-3818.214997	5933.460874	-3778.079108
5839.305945	-3812.374409	5930.857850	-3772.146948
5836.737263	-3806.536387	5928.248895	-3766.217394
5834.162744	-3800.700936	5925.634012	-3760.290452
5831.582392	-3794.868063	5923.013203	-3754.366128
5828.996207	-3789.037774	5920.386471	-3748.444428
5826.404194	-3783.210073	5917.753819	-3742.525357
5823.806354	-3777.384967	5915.115249	-3736.608922
5821.202691	-3771.562462	5912.470763	-3730.695128
5818.593206	-3765.742564	5909.820366	-3724.783982
5815.977903	-3759.925278	5907.164058	-3718.875490
5813.356784	-3754.110610	5904.501844	-3712.969656
5810.729851	-3748.298566	5901.833724	-3707.066488
5808.097108	-3742.489152	5899.159703	-3701.165991
5805.458556	-3736.682374	5896.479783	-3695.268170
5802.814199	-3730.878237	5893.793967	-3689.373033
5800.164040	-3725.076747	5891.102256	-3683.480585
5797.508080	-3719.277911	5888.404655	-3677.590831
5794.846322	-3713.481733	5885.701165	-3671.703777
5792.178770	-3707.688220	5882.991789	-3665.819430
5789.505426	-3701.897378	5880.276531	-3659.937796
5786.826292	-3696.109211	5877.555392	-3654.058879
5784.141371	-3690.323727	5874.828375	-3648.182687
5781.450666	-3684.540930	5872.095484	-3642.309224
5778.754180	-3678.760827	5869.356721	-3636.438498
5776.051915	-3672.983424	5866.612088	-3630.570513
5773.343873	-3667.208726	5863.861589	-3624.705275
5770.630059	-3661.436738	5861.105225	-3618.842792
5767.910474	-3655.667467	5858.343001	-3612.983067
5765.185121	-3649.900919	5855.574918	-3607.126108
5762.454003	-3644.137099	5852.800980	-3601.271919
5759.717122	-3638.376013	5850.021189	-3595.420508
5756.974482	-3632.617667	5847.235548	-3589.571879
5754.226084	-3626.862066	5844.444060	-3583.726038
5751.471933	-3621.109216	5841.646727	-3577.882993
5748.712030	-3615.359124	5838.843553	-3572.042747
5745.946378	-3609.611794	5836.034540	-3566.205307
5743.174980	-3603.867233	5833.219690	-3560.370680
5740.397839	-3598.125446	5830.399008	-3554.538870
5737.614958	-3592.386439	5827.572495	-3548.709884
5734.826339	-3586.650218	5824.740155	-3542.883727
5732.031985	-3580.916789	5821.901989	-3537.060405
5729.231899	-3575.186156	5819.058002	-3531.239925
5726.426084	-3569.458327	5816.208196	-3525.422291
5723.614543	-3563.733306	5813.352574	-3519.607510
5720.797278	-3558.011100	5810.491138	-3513.795588
5717.974292	-3552.291713	5807.623892	-3507.986530
5715.145588	-3546.575153	5804.750838	-3502.180342
5712.311169	-3540.861424	5801.871980	-3496.377030
5709.471038	-3535.150532	5798.987319	-3490.576600
5706.625197	-3529.442484	5796.096860	-3484.779058
5703.773650	-3523.737284	5793.200604	-3478.984408
5700.916399	-3518.034938	5790.298556	-3473.192658
5698.053447	-3512.335453	5787.390717	-3467.403813
5695.184797	-3506.638833	5784.477090	-3461.617879
5692.310452	-3500.945085	5781.557679	-3455.834861
5689.430414	-3495.254214	5778.632487	-3450.054765
5686.544687	-3489.566226	5775.701516	-3444.277598
5683.653273	-3483.881127	5772.764769	-3438.503364
5680.756176	-3478.198922	5769.822249	-3432.732070
5677.853398	-3472.519617	5766.873960	-3426.963722
5674.944942	-3466.843217	5763.919904	-3421.198324
5672.030812	-3461.169729	5760.960084	-3415.435884
5669.111009	-3455.499157	5757.994503	-3409.676406
5666.185537	-3449.831508	5755.023164	-3403.919897
5663.254399	-3444.166788	5752.046069	-3398.166362
5660.317597	-3438.505001	5749.063223	-3392.415806
5657.375136	-3432.846155	5746.074628	-3386.668237
5654.427017	-3427.190253	5743.080287	-3380.923659
5651.473243	-3421.537303	5740.080202	-3375.182078
5648.513818	-3415.887308	5737.074378	-3369.443501
5645.548745	-3410.240277	5734.062816	-3363.707932
5642.578026	-3404.596213	5731.045521	-3357.975377
5639.601664	-3398.955123	5728.022494	-3352.245842
5636.619663	-3393.317011	5724.993739	-3346.519334
5633.632025	-3387.681885	5721.959260	-3340.795857
5630.638754	-3382.049749	5718.919058	-3335.075417
5627.639852	-3376.420609	5715.873138	-3329.358021
5624.635322	-3370.794471	5712.821501	-3323.643673
5621.625168	-3365.171341	5709.764152	-3317.932380
5618.609392	-3359.551223	5706.701093	-3312.224146
5615.587997	-3353.934124	5703.632327	-3306.518979
5612.560987	-3348.320049	5700.557858	-3300.816884
5609.528364	-3342.709004	5697.477688	-3295.117865
5606.490132	-3337.100994	5694.391821	-3289.421930
5603.446293	-3331.496025	5691.300259	-3283.729084
5600.396851	-3325.894103	5688.203006	-3278.039332
5597.341809	-3320.295233	5685.100065	-3272.352680
5594.281169	-3314.699422	5681.991438	-3266.669133
5591.214934	-3309.106673	5678.877130	-3260.988699
5588.143109	-3303.516994	5675.757143	-3255.311381
5585.065695	-3297.930389	5672.631480	-3249.637186
5581.982697	-3292.346864	5669.500144	-3243.966120
5578.894116	-3286.766425	5666.363139	-3238.298188
5575.799957	-3281.189078	5663.220468	-3232.633396
5572.700221	-3275.614827	5660.072133	-3226.971749
5569.594913	-3270.043679	5656.918138	-3221.313253
5566.484036	-3264.475639	5653.758487	-3215.657914
5563.367592	-3258.910713	5650.593181	-3210.005738
5560.245584	-3253.348906	5647.422225	-3204.356730
5557.118017	-3247.790224	5644.245622	-3198.710896
5553.984892	-3242.234672	5641.063374	-3193.068241
5550.846213	-3236.682256	5637.875485	-3187.428771
5547.701983	-3231.132981	5634.681959	-3181.792491
5544.552206	-3225.586853	5631.482797	-3176.159409
5541.396884	-3220.043878	5628.278004	-3170.529528
5538.236021	-3214.504062	5625.067583	-3164.902854
5535.069619	-3208.967408	5621.851537	-3159.279394
5531.897683	-3203.433924	5618.629869	-3153.659153
5528.720214	-3197.903615	5615.402583	-3148.042137
5525.537217	-3192.376486	5612.169681	-3142.428350
5522.348694	-3186.852542	5608.931166	-3136.817799
5519.154649	-3181.331790	5605.687043	-3131.210490
5515.955085	-3175.814235	5602.437314	-3125.606427
5512.750005	-3170.299882	5599.181983	-3120.005617
5509.539412	-3164.788737	5595.921053	-3114.408065
5506.323309	-3159.280805	5592.654526	-3108.813777
5503.101700	-3153.776092	5589.382407	-3103.222758
5499.874588	-3148.274603	5586.104699	-3097.635014
5496.641977	-3142.776344	5582.821404	-3092.050550
5493.403868	-3137.281321	5579.532527	-3086.469373
5490.160266	-3131.789538	5576.238070	-3080.891487
5486.911174	-3126.301002	5572.938037	-3075.316898
5483.656595	-3120.815718	5569.632431	-3069.745613
5480.396533	-3115.333691	5566.321256	-3064.177635
